f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,target
0.9029126,0.23768473,0.033163264,0.17091836,0.3068182,0.32142857,0.32142857,1.0,0.02173913,0.23893805,0.4642857,0.3853211,0.27272728,0.12,0.12,0.062240664,0.0020833334,0.2682927,0.3125,0.37037036,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.88349515,0.3312808,0.040816326,0.2372449,0.39772728,0.32142857,0.32142857,0.96330273,0.27173913,0.46902654,0.39285713,0.64220184,0.27272728,0.14666666,0.14666666,0.09543569,0.14583333,0.29268292,0.4375,0.37037036,0.8165138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9514563,0.27463055,0.028061224,0.2117347,0.27272728,0.32142857,0.32142857,1.0,0.02173913,0.23893805,0.42857143,0.23853211,0.3030303,0.17333333,0.17333333,0.0373444,0.225,0.24390244,0.3125,0.33333334,0.26605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9029126,0.4495074,0.08163265,0.47704083,0.2840909,0.32142857,0.32142857,1.0,0.02173913,0.22123894,0.32142857,0.36697248,0.030303031,0.12,0.12,0.07883818,0.0020833334,0.31707317,0.3125,0.33333334,0.6972477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.776699,0.16133004,0.033163264,0.21428572,0.29545453,0.4642857,0.4642857,0.853211,0.8913044,0.30088496,0.42857143,0.559633,0.27272728,0.13333334,0.13333334,0.066390045,0.17708333,0.2682927,0.5,0.33333334,0.73394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.70873785,0.28940886,0.025510205,0.28316328,0.60227275,0.32142857,0.32142857,0.98165137,0.10869565,0.5221239,0.35714287,0.33944955,0.3030303,0.14666666,0.14666666,0.2821577,0.22708334,0.46341464,0.375,0.4814815,0.6513761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.776699,0.23152709,0.040816326,0.23214285,0.375,0.32142857,0.32142857,0.96330273,0.67391306,0.2920354,0.35714287,0.43119267,0.75757575,0.12,0.12,0.3195021,0.14791666,0.4390244,0.34375,0.5555556,0.86238533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8252427,0.077586204,0.028061224,0.094387755,0.20454545,0.32142857,0.32142857,1.0,0.02173913,0.16814159,0.4642857,0.26605505,0.3030303,0.17333333,0.17333333,0.045643155,0.0020833334,0.2682927,0.3125,0.33333334,0.6330275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7669903,0.19704433,0.028061224,0.2244898,0.53409094,0.32142857,0.32142857,0.95412844,0.35869566,0.42477876,0.35714287,0.27522936,0.27272728,0.13333334,0.13333334,0.15767635,0.19375,0.5609756,0.375,0.4074074,0.82568806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8737864,0.35098523,0.025510205,0.16836734,0.5,0.32142857,0.32142857,0.9724771,0.9347826,0.40707964,0.53571427,0.35779816,0.27272728,0.14666666,0.14666666,0.08713693,0.15833333,0.34146342,0.375,0.33333334,0.43119267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7378641,0.31527093,0.05867347,0.2244898,0.3068182,0.35714287,0.32142857,0.8165138,0.14130434,0.26548672,0.32142857,0.26605505,0.45454547,0.12,0.12,0.14107884,0.12291667,0.31707317,0.34375,0.37037036,0.5045872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.78640777,0.3497537,0.05357143,0.22704081,0.14772727,0.32142857,0.32142857,0.8165138,0.19565217,0.123893805,0.32142857,0.6330275,0.27272728,0.12,0.12,0.26970956,0.13958333,0.24390244,0.34375,0.37037036,0.7706422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.69902915,0.17364532,0.04336735,0.18877551,0.14772727,0.32142857,0.32142857,0.5412844,0.10869565,0.13274336,0.35714287,0.6972477,0.060606062,0.12,0.12,0.0373444,0.13541667,0.2195122,0.34375,0.33333334,0.7706422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7669903,0.23891626,0.10459184,0.35459185,0.17045455,0.42857143,0.39285713,0.6972477,0.2826087,0.15929204,0.32142857,0.18348624,0.27272728,0.12,0.12,0.058091287,0.0020833334,0.24390244,0.3125,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6699029,0.27216747,0.048469387,0.24744898,0.36363637,0.32142857,0.32142857,0.8440367,0.13043478,0.28318584,0.35714287,0.5229358,0.060606062,0.12,0.12,0.26556018,0.027083334,0.34146342,0.40625,0.37037036,0.8348624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.89320385,0.098522164,0.030612245,0.114795916,0.19318181,0.32142857,0.32142857,1.0,0.02173913,0.15044248,0.42857143,0.43119267,0.060606062,0.12,0.12,0.066390045,0.0020833334,0.24390244,0.3125,0.33333334,0.44954127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.61165047,0.58866996,0.07908163,0.59438777,0.32954547,0.39285713,0.35714287,0.7522936,0.10869565,0.28318584,0.32142857,0.16513762,0.27272728,0.13333334,0.13333334,0.07053942,0.11666667,0.36585367,0.34375,0.37037036,0.7155963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9126214,0.1637931,0.028061224,0.13520408,0.13636364,0.32142857,0.32142857,1.0,0.02173913,0.11504425,0.39285713,0.3119266,0.3939394,0.13333334,0.13333334,0.0373444,0.22708334,0.2195122,0.3125,0.037037037,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6213592,0.20689656,0.035714287,0.21683674,0.26136363,0.42857143,0.35714287,0.6605505,0.097826086,0.24778761,0.39285713,0.51376146,0.27272728,0.12,0.12,0.22406639,0.114583336,0.2682927,0.40625,0.33333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8543689,0.32019705,0.0867347,0.2755102,0.36363637,0.32142857,0.32142857,0.9174312,0.2173913,0.2920354,0.32142857,0.23853211,0.8787879,0.12,0.12,0.062240664,0.035416666,0.29268292,0.34375,0.33333334,0.36697248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.61165047,0.26600984,0.030612245,0.19897959,0.48863637,0.35714287,0.32142857,0.7706422,0.10869565,0.4159292,0.53571427,0.3119266,0.33333334,0.14666666,0.14666666,0.10788382,0.18541667,0.41463414,0.4375,0.37037036,0.70642203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6407767,0.20320196,0.033163264,0.20408164,0.25,0.42857143,0.39285713,0.7706422,0.16304348,0.22123894,0.35714287,0.5963303,0.060606062,0.13333334,0.13333334,0.43153527,0.12083333,0.2682927,0.34375,0.37037036,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.47572815,0.22906403,0.025510205,0.18622449,0.14772727,0.8214286,0.6785714,0.34862384,0.11956522,0.2300885,0.42857143,0.56880736,0.060606062,0.22666667,0.22666667,0.47717842,0.22083333,0.24390244,0.34375,0.37037036,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8252427,0.19458129,0.06122449,0.18112245,0.25,0.32142857,0.32142857,1.0,0.02173913,0.19469027,0.32142857,0.43119267,0.27272728,0.12,0.12,0.0373444,0.13333334,0.2195122,0.375,0.33333334,0.7706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9126214,0.3903941,0.05102041,0.25510204,0.42045453,0.32142857,0.32142857,1.0,0.02173913,0.33628318,0.35714287,0.39449543,0.8181818,0.12,0.12,0.09128631,0.125,0.2682927,0.40625,0.33333334,0.6330275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.74757284,0.24507388,0.030612245,0.18622449,0.25,0.35714287,0.32142857,0.73394495,0.4673913,0.20353982,0.39285713,0.34862384,0.060606062,0.14666666,0.14666666,0.19087137,0.110416666,0.41463414,0.34375,0.33333334,0.9174312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.8252427,0.21921182,0.10459184,0.26530612,0.23863636,0.32142857,0.32142857,0.9266055,0.2173913,0.18584071,0.32142857,0.5412844,0.27272728,0.12,0.12,0.049792532,0.0020833334,0.24390244,0.34375,0.37037036,0.43119267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7669903,0.34236452,0.028061224,0.2015306,0.2159091,0.42857143,0.42857143,0.86238533,0.8586956,0.19469027,0.42857143,0.22018349,0.27272728,0.13333334,0.12,0.13692947,0.20833333,0.3902439,0.3125,0.33333334,0.9082569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.88349515,0.29802954,0.13265306,0.26785713,0.27272728,0.32142857,0.32142857,1.0,0.02173913,0.2300885,0.32142857,0.6788991,0.060606062,0.12,0.12,0.22406639,0.16666667,0.31707317,0.3125,0.33333334,0.8440367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.98058254,0.19827586,0.06122449,0.41581634,0.26136363,0.32142857,0.32142857,1.0,0.02173913,0.21238938,0.32142857,0.51376146,0.060606062,0.12,0.12,0.066390045,0.18333334,0.2682927,0.34375,0.33333334,0.8165138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.776699,0.55172414,0.025510205,0.49744898,0.3181818,0.35714287,0.35714287,1.0,0.02173913,0.27433628,0.35714287,0.29357797,0.45454547,0.12,0.12,0.049792532,0.0020833334,0.2682927,0.3125,0.33333334,0.47706422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8640777,0.12561576,0.035714287,0.1377551,0.17045455,0.32142857,0.32142857,1.0,0.02173913,0.13274336,0.39285713,0.5412844,0.060606062,0.24,0.21333334,0.066390045,0.19166666,0.24390244,0.3125,0.33333334,0.6972477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.89320385,0.29310346,0.030612245,0.20408164,0.26136363,0.32142857,0.32142857,1.0,0.02173913,0.20353982,0.39285713,0.47706422,0.27272728,0.16,0.16,0.0373444,0.21666667,0.24390244,0.40625,0.33333334,0.73394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8252427,0.44581282,0.028061224,0.25765306,0.5568182,0.32142857,0.32142857,0.95412844,0.84782606,0.45132744,0.39285713,0.34862384,0.3939394,0.13333334,0.13333334,0.17427386,0.1125,0.2682927,0.34375,0.33333334,0.8165138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6796116,0.31157637,0.071428575,0.24234694,0.18181819,0.39285713,0.39285713,0.5412844,0.2173913,0.16814159,0.32142857,0.72477067,0.27272728,0.13333334,0.13333334,0.43153527,0.13125,0.24390244,0.375,0.37037036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.83495146,0.23029557,0.030612245,0.24489796,0.3181818,0.32142857,0.32142857,0.95412844,0.5543478,0.24778761,0.39285713,0.2293578,0.27272728,0.16,0.16,0.18257262,0.13958333,0.31707317,0.34375,0.4074074,0.57798165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.66019416,0.20689656,0.05102041,0.2117347,0.125,0.35714287,0.35714287,0.3853211,0.2173913,0.10619469,0.35714287,1.0,0.27272728,0.12,0.12,0.004149378,0.0020833334,0.024390243,0.3125,0.037037037,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.63106793,0.23768473,0.028061224,0.3112245,0.3181818,0.53571427,0.35714287,0.5963303,0.14130434,0.31858408,0.35714287,0.28440368,0.27272728,0.13333334,0.13333334,0.24481328,0.0020833334,0.4390244,0.03125,0.37037036,0.7706422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6699029,0.112068966,0.038265307,0.10459184,0.375,0.39285713,0.39285713,1.0,0.02173913,0.2920354,0.4642857,0.3853211,0.3939394,0.14666666,0.14666666,0.14522822,0.22291666,0.31707317,0.34375,0.33333334,0.5412844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6893204,0.21305418,0.025510205,0.15306123,0.45454547,0.32142857,0.32142857,0.9174312,0.13043478,0.36283186,0.39285713,0.33944955,0.27272728,0.13333334,0.13333334,0.10788382,0.14791666,0.41463414,0.375,0.4074074,0.559633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.776699,0.23152709,0.033163264,0.19642857,0.4659091,0.35714287,0.35714287,0.9724771,0.6413044,0.37168142,0.5,0.27522936,0.3030303,0.18666667,0.18666667,0.21576764,0.1125,0.5121951,0.40625,0.44444445,0.7798165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.79611653,0.43965518,0.04336735,0.28316328,0.23863636,0.32142857,0.32142857,0.8440367,0.14130434,0.18584071,0.35714287,0.3853211,0.27272728,0.12,0.12,0.15352698,0.0020833334,0.31707317,0.34375,0.33333334,0.7706422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.8737864,0.37931034,0.030612245,0.19642857,0.53409094,0.32142857,0.32142857,0.95412844,0.23913044,0.39823008,0.39285713,0.5412844,0.27272728,0.13333334,0.13333334,0.062240664,0.09583333,0.2682927,0.5,0.33333334,0.51376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7184466,0.15394089,0.030612245,0.12244898,0.35227272,0.32142857,0.32142857,0.95412844,0.26086956,0.27433628,0.42857143,0.3761468,0.27272728,0.13333334,0.13333334,0.24481328,0.11666667,0.34146342,0.40625,0.37037036,0.7155963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7378641,0.408867,0.040816326,0.25255102,0.42045453,0.32142857,0.32142857,1.0,0.02173913,0.15929204,0.42857143,0.47706422,0.36363637,0.14666666,0.14666666,0.39834026,0.15208334,0.31707317,0.5,0.4814815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.65048546,0.32389164,0.045918368,0.38520408,0.45454547,0.39285713,0.39285713,0.8348624,0.36956522,0.37168142,0.35714287,0.6972477,0.27272728,0.18666667,0.18666667,0.29045644,0.0875,0.2682927,0.40625,0.37037036,0.88990825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.815534,0.23399015,0.05867347,0.18367347,0.53409094,0.32142857,0.32142857,1.0,0.02173913,0.42477876,0.32142857,0.33944955,0.060606062,0.12,0.12,0.18257262,0.19166666,0.31707317,0.375,0.4074074,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8543689,0.46182266,0.030612245,0.20918368,0.22727273,0.32142857,0.32142857,0.9266055,0.097826086,0.28318584,0.39285713,0.7706422,0.030303031,0.12,0.12,0.09128631,0.22291666,0.2682927,0.34375,0.33333334,0.8165138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7281553,0.0012315271,0.038265307,0.1734694,0.45454547,0.32142857,0.32142857,1.0,0.02173913,0.3539823,0.42857143,0.40366971,0.060606062,0.12,0.12,0.28630707,0.16458334,0.34146342,0.40625,0.4074074,0.8348624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7184466,0.16502462,0.035714287,0.16071428,0.42045453,0.35714287,0.35714287,0.9082569,0.16304348,0.3539823,0.39285713,0.6146789,0.27272728,0.12,0.12,0.24896266,0.14791666,0.31707317,0.4375,0.37037036,0.7706422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.7281553,0.12807882,0.022959184,0.16071428,0.26136363,0.32142857,0.32142857,0.94495416,0.3043478,0.22123894,0.42857143,0.25688073,0.27272728,0.16,0.16,0.25726143,0.0020833334,0.41463414,0.3125,0.4074074,0.7155963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.74757284,0.15147783,0.10459184,0.17602041,0.3181818,0.32142857,0.32142857,1.0,0.02173913,0.24778761,0.32142857,0.27522936,0.3030303,0.14666666,0.14666666,0.44813278,0.058333334,0.4390244,0.34375,0.5185185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7378641,0.20566502,0.05357143,0.24234694,0.22727273,0.4642857,0.39285713,0.6330275,0.5326087,0.21238938,0.32142857,0.6330275,0.27272728,0.12,0.12,0.28630707,0.14583333,0.2682927,0.40625,0.37037036,0.8715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.83495146,0.049261082,0.10204082,0.10204082,0.11363637,0.32142857,0.32142857,1.0,0.02173913,0.088495575,0.32142857,0.08256881,0.27272728,0.2,0.2,0.004149378,0.0020833334,0.024390243,0.03125,0.037037037,0.0091743115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9514563,0.5948276,0.14795919,0.49234694,0.19318181,0.32142857,0.32142857,1.0,0.02173913,0.21238938,0.32142857,0.08256881,0.030303031,0.12,0.12,0.004149378,0.0020833334,0.024390243,0.03125,0.037037037,0.0091743115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7281553,0.4187192,0.038265307,0.2627551,0.375,0.32142857,0.32142857,0.9266055,0.5869565,0.30973452,0.5714286,0.3119266,0.060606062,0.12,0.12,0.26970956,0.20833333,0.36585367,0.375,0.44444445,0.66972476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7378641,0.19211823,0.035714287,0.08928572,0.22727273,0.32142857,0.32142857,1.0,0.02173913,0.17699115,0.60714287,0.16513762,0.27272728,0.16,0.16,0.17012449,0.21875,0.36585367,0.3125,0.37037036,0.79816514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6699029,0.10960591,0.040816326,0.10714286,0.17045455,0.35714287,0.35714287,0.73394495,0.42391303,0.14159292,0.35714287,0.47706422,0.45454547,0.12,0.12,0.41908714,0.0020833334,0.2682927,0.3125,0.037037037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.70873785,0.41133004,0.06122449,0.3112245,0.52272725,0.35714287,0.35714287,0.98165137,0.59782606,0.40707964,0.32142857,0.33944955,0.27272728,0.13333334,0.13333334,0.12448133,0.08541667,0.29268292,0.34375,0.37037036,0.36697248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.70873785,0.25738916,0.035714287,0.19642857,0.5681818,0.32142857,0.32142857,0.88990825,0.14130434,0.45132744,0.4642857,0.3027523,0.060606062,0.12,0.12,0.082987554,0.15625,0.29268292,0.40625,0.37037036,0.51376146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8640777,0.12931034,0.06887755,0.16836734,0.2159091,0.32142857,0.32142857,1.0,0.02173913,0.16814159,0.32142857,0.6330275,0.27272728,0.12,0.12,0.004149378,0.0020833334,0.024390243,0.3125,0.037037037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7184466,0.2770936,0.035714287,0.25,0.67045456,0.32142857,0.32142857,0.96330273,0.57608694,0.53097343,0.39285713,0.47706422,0.27272728,0.16,0.14666666,0.40248963,0.13541667,0.5121951,0.5,0.6296296,0.9082569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7281553,0.21674877,0.033163264,0.29081634,0.3181818,0.39285713,0.35714287,0.78899086,0.18478261,0.28318584,0.39285713,0.29357797,0.5151515,0.12,0.12,0.05394191,0.029166667,0.24390244,0.34375,0.33333334,0.5412844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.7378641,0.18349753,0.05357143,0.22704081,0.22727273,0.32142857,0.32142857,0.7522936,0.2826087,0.17699115,0.32142857,0.58715594,0.6363636,0.12,0.12,0.39834026,0.0020833334,0.31707317,0.3125,0.44444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.93203884,0.25246304,0.09948979,0.32142857,0.3181818,0.32142857,0.32142857,1.0,0.02173913,0.25663716,0.32142857,0.35779816,0.27272728,0.12,0.12,0.066390045,0.0020833334,0.34146342,0.03125,0.037037037,0.73394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7184466,0.08866995,0.033163264,0.071428575,0.19318181,0.32142857,0.32142857,0.88990825,0.48913044,0.19469027,0.5,0.3119266,0.060606062,0.12,0.12,0.12033195,0.21041666,0.29268292,0.34375,0.33333334,0.8440367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.776699,0.2044335,0.040816326,0.22193877,0.25,0.35714287,0.35714287,1.0,0.02173913,0.20353982,0.35714287,0.47706422,0.27272728,0.12,0.12,0.25311205,0.16041666,0.2682927,0.375,0.33333334,0.8440367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
