f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,target
-0.674276352,-0.0526701175,3.47527957,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.36794737,0.312506914,0.180982918,0.207192317,0.204858378,0.156771645,-0.341398239,-0.161375225,-0.126070499,-0.116244644,-0.182902098,-0.180878207,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.21379411,-0.812074482,-0.469070911,-0.399186403,2.14518738,-0.339990377,-0.308621436,-0.316687822,-0.624534011,-0.589792788,-0.570730567,-0.553427041,-0.534399033,-0.515183151,-0.209115475,-0.23528859,-0.268402934,-0.289870173,-0.281409442,-0.265256107,1,0,0,1,0,0,0,0,0,0,1,0,0
0.0964632854,-1.24601984,-0.469070911,-0.399186403,2.14518738,-0.339990377,-0.308621436,-0.316687822,-0.49641493,-0.380653262,-0.371042699,-0.513944209,-0.663058519,-0.652724206,1.94429815,-0.256989509,-0.285441935,-0.308062553,-0.314136118,-0.293382049,0,0,1,0,0,0,0,0,0,0,1,0,0
1.86916447,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.623189509,-0.615547061,-0.681980669,-0.67686522,-0.667680562,-0.657442689,-0.0159138106,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,1,0,1,0,0,0,0,0,0,0,1,0,0
-1.05964613,0.815220594,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.488592505,-0.440353215,-0.428866804,-0.390661478,-0.371740699,-0.333563745,-0.152302116,-0.256989509,-0.21535486,-0.308062553,-0.210654333,-0.197472528,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.365980506,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.46732536,-0.444104642,-0.418181598,-0.389635533,-0.514496446,-0.452046216,-0.259951651,-0.20811902,-0.260678589,-0.266571164,-0.0523226187,-0.192128599,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.982572198,-1.02904713,-0.469070911,-0.399186403,-0.38461417,-0.339990377,2.47802806,2.47884989,-0.606200218,-0.583947837,-0.555589557,-0.511876822,-0.498196095,-0.46368289,-0.263453454,-0.207077384,-0.183207944,-0.308062553,-0.222501397,-0.293382049,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.59720242,-0.486615479,2.160496,2.09546876,2.14518738,-0.339990377,-0.308621436,2.47884989,0.530982077,0.605260134,0.618989766,0.744780362,0.839191377,0.818030059,-0.0823268816,-0.256989509,-0.0891526714,0.145151138,-0.314136118,0.111631803,1,0,1,0,0,0,0,0,0,0,1,0,1
-0.905498266,1.7915976,2.160496,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.609011412,-0.645221412,-0.617855072,-0.672497272,-0.663058519,-0.647384465,-0.276071936,-0.213587657,-0.296801269,-0.308062553,-0.293321937,-0.293382049,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.59720242,0.381275237,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.596123457,-0.639039278,-0.613226235,-0.623237014,-0.599781513,-0.561998487,-0.11348065,-0.0612037219,-0.116528668,-0.0621781684,0.0404248126,-0.0278729722,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.905498266,0.272788912,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.637666404,-0.614015579,-0.588669002,-0.672497272,-0.663058519,-0.652724206,-0.264177948,-0.213587657,-0.296801269,-0.308062553,-0.314136118,-0.293382049,1,0,0,0,1,0,0,0,0,0,1,0,0
0.0964632854,-0.812074482,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.62985361,1.73673511,1.84076571,2.07292628,1.6676321,1.76088583,0.141062543,0.0468235128,0.100775369,0.0117403502,0.0262214318,0.0441294909,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.13672018,1.4661386,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.488714755,-0.465756238,-0.419118911,-0.382640541,-0.347364157,-0.32157445,-0.245340779,-0.148484871,-0.240004614,-0.254059911,-0.248682737,-0.260024667,1,0,0,0,1,0,0,0,0,0,1,0,0
0.867202938,0.923706949,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,3.32129955,3.60180736,3.80785251,4.19666672,1.82545459,1.90495896,0.563691199,0.197514772,0.346932113,0.330904931,0.0785841346,10.9570026,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.905498266,-0.812074482,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0409091599,-0.105505168,-0.0620514005,0.0021148338,0.0649646297,0.106060609,-0.222941473,-0.169708371,-0.200246945,-0.206887394,-0.206727132,-0.0683743581,0,0,1,0,0,0,0,0,0,0,1,0,0
1.48379469,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.689718902,-0.677928686,-0.672497272,-0.589698613,-0.616302967,-0.336507827,-0.256989509,-0.296801269,-0.0233677533,-0.172167748,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,0
0.558907092,-1.02904713,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.19014204,1.22718501,1.27538717,1.15098703,1.11218572,1.09024084,-0.0214683581,-0.0436693691,-0.063934952,-0.0527308956,-0.052191712,-0.0683743581,0,0,0,1,0,0,0,0,0,0,1,0,1
-1.05964613,-0.920560837,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.348631203,-0.323777407,-0.282720327,-0.221678123,-0.222142398,-0.217012331,-0.233265683,-0.170185789,-0.154809609,-0.21231319,-0.248682737,-0.180878207,0,0,1,0,0,0,0,0,0,0,1,0,0
1.48379469,1.57462502,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.53905791,-0.52584964,-0.677928686,-0.628117979,-0.634602785,-0.652724206,0.368255615,-0.256989509,-0.134646803,-0.197631612,-0.314136118,0.3338269,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.05964613,1.1406796,-0.469070911,-0.399186403,2.14518738,2.28778529,2.47802806,-0.316687822,-0.430888683,-0.378306836,-0.366226435,-0.257539093,-0.235893279,-0.209388882,-0.136664852,-0.256989509,0.0326193757,-0.308062553,-0.248682737,-0.214629367,0,0,0,1,0,0,0,0,0,0,1,0,1
0.250611216,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.367499202,-0.543005109,-0.677928686,-0.672497272,-0.663058519,-0.652724206,-0.0397621393,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.133514091,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.376919538,-0.366279751,-0.349268526,-0.348225206,-0.348630697,-0.396045774,-0.255181998,-0.203344822,-0.259940237,-0.2550174,-0.276958615,-0.280669123,1,0,0,1,0,0,0,0,0,0,1,0,0
1.79209054,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.646534503,-0.690983415,-0.62993896,-0.620765448,-0.60009402,-0.570562243,-0.341941625,0.031893272,-0.107781976,-0.0637101606,0.00612724526,-0.0297292862,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.05964613,-1.35450613,2.160496,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.315426707,-0.324985743,-0.285388023,-0.241466165,-0.195315033,-0.227288872,-0.233265683,-0.174525976,-0.22126171,-0.241803989,-0.240304708,-0.0121224346,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.905498266,0.164302558,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0237704851,-0.00293758023,-0.0114372754,0.0652251616,-0.218030304,-0.174965829,-0.202232659,-0.158857912,-0.154809609,-0.180396736,-0.183229372,-0.209004164,1,0,0,1,0,0,0,0,0,0,1,0,0
0.4818331,-1.35450613,0.845712543,3.34279633,2.14518738,2.28778529,2.47802806,2.47884989,-0.624167323,-0.620436609,-0.626319587,-0.189796522,-0.164112404,-0.0112296464,-0.341760486,-0.256642312,1.42606866,-0.308062553,0.242675737,-0.292594522,0,0,0,1,0,0,0,0,0,0,1,0,0
2.56283021,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.161314458,-0.123602025,-0.0904587582,-0.418874592,-0.486978292,-0.653429449,-0.220345318,-0.0775228217,-0.111871339,-0.304679424,-0.314136118,1.752388,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,-1.35450613,2.160496,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0199000239,-0.0101594627,-0.0417769104,-0.342225075,-0.333004683,-0.33606571,-0.19698,-0.159161717,-0.182980761,-0.263124198,-0.267860591,-0.236905128,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.905498266,-0.486615479,2.160496,2.09546876,3.4100883,2.28778529,-0.308621436,-0.316687822,-0.0315114073,0.0676935539,0.0762073547,0.116817079,0.12736991,0.114725143,0.0504992642,-0.256989509,-0.296801269,-0.108265534,-0.148408175,-0.197753787,0,0,1,0,0,0,0,0,0,0,1,0,1
3.64186573,1.57462502,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.60761261,-0.566595614,-0.357257187,-0.518965065,-0.496765077,-0.251233876,0.192562863,0.708398104,0.264179379,0.337288231,1.29706419,0.0414293967,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.751350343,-0.161156461,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.106829226,-0.0678923652,-0.0527216718,0.0522766635,0.11926084,0.164210379,-0.221190572,-0.256989509,-0.069614619,-0.180396736,-0.183229372,-0.180878207,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.13672018,-1.24601984,-0.469070911,2.09546876,-0.38461417,-0.339990377,-0.308621436,2.47884989,-0.43470484,-0.470350713,-0.534969032,-0.545033038,-0.467717201,-0.572258234,-0.341941625,-0.213587657,-0.296801269,0.0111020207,0.0393121056,0.456118584,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.211832568,-0.161156461,-0.469070911,-0.399186403,2.14518738,-0.339990377,-0.308621436,-0.316687822,0.952685773,1.07886946,0.80050844,0.933816016,1.07951915,1.0571779,0.153137654,-0.126783937,-0.069614619,-0.0208144374,-0.0523226187,-0.057123974,0,0,0,1,0,0,0,0,0,1,0,0,0
2.17746043,-0.161156461,-0.469070911,2.09546876,-0.38461417,2.28778529,-0.308621436,-0.316687822,-0.115575112,-0.599712312,-0.543231666,-0.628086865,0.710828006,-0.652724206,-0.341941625,0.155805588,-0.295665354,5.05390263,-0.314136118,-0.28685683,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,0.70673424,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0311990548,0.00814814959,0.0258095283,0.0498828255,-0.337939233,-0.320902795,-0.220043451,-0.167451471,-0.170883074,-0.263060361,-0.266682416,-0.241236523,0,0,0,0,1,0,0,0,0,0,1,0,0
1.79209054,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,4.6436801,-0.0598836653,0.0771879107,-0.206242517,-0.289317727,-0.241679385,-0.189674556,0.490086734,-0.240004614,-0.244229645,-0.176684037,8.40879059,0,0,0,1,0,0,0,0,0,0,1,0,0
1.09842479,-0.0526701175,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.592578888,-0.558024943,-0.500620604,-0.438040853,-0.369618863,-0.310575873,-0.221190572,-0.126783937,-0.126411289,-0.116563812,-0.117775992,-0.124457531,1,0,0,1,0,0,0,0,0,1,0,0,0
0.404759139,1.24916601,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.674917877,-0.67521894,-0.678087294,-0.476684272,0.0668397546,-0.652724206,-0.27420029,-0.256989509,0.419291049,2.52452302,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,1.35765231,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.0557573102,0.0378084481,0.0886950567,0.0514838994,-0.22538273,-0.196358502,-0.227107376,-0.162547067,-0.179572955,-0.237974018,-0.174458623,-0.229311109,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.520128429,-1.13753355,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.642186522,-0.677928686,-0.656766295,-0.663058519,-0.652724206,-0.132257432,-0.256989509,-0.23932305,-0.308062553,-0.314136118,-0.293382049,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.211832568,-0.2696428,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.579521954,-0.572907984,-0.539172828,-0.507588148,-0.465446025,0.137017384,-0.170185789,-0.183207944,-0.244229645,-0.183229372,-0.237130135,0,0,0,1,0,0,0,0,0,1,0,0,0
0.713055015,2.11705661,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.690983415,-0.677928686,-0.672497272,-0.663058519,-0.652724206,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.982572198,0.489761591,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.228959262,-0.220127955,-0.179732844,-0.119551308,-0.0630040169,-0.01650225,-0.341941625,-0.18854478,-0.205926612,-0.21231319,-0.183229372,-0.180878207,1,0,0,1,0,0,0,0,0,1,0,0,1
-1.13672018,1.24916601,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.474427998,-0.469901115,-0.416004181,-0.374930531,-0.331738174,-0.309400439,-0.341941625,-0.126783937,-0.205926612,-0.20592989,-0.196320042,-0.237130135,0,0,0,0,1,0,0,0,0,0,1,0,1
-1.13672018,0.923706949,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.61612761,-0.5944013,-0.562035322,-0.544209182,-0.524447739,-0.493740082,-0.27420029,-0.201218128,-0.268402934,-0.288465858,-0.236770228,-0.293382049,1,0,0,0,1,0,0,0,0,1,0,0,0
0.250611216,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0540415645,0.612243116,0.157391831,-0.664367557,-0.659390509,-0.5345608,3.42126465,2.25719357,-0.267096609,-0.293827832,0.146459281,0.325389117,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.0576846413,1.24916601,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.682224214,-0.680038214,-0.668743134,-0.631040335,-0.387613416,-0.256590456,-0.29490909,-0.229299128,-0.145154178,0.760883451,0.148553789,0.100381419,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.905498266,0.598247945,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.271968901,-0.346946448,-0.320644885,-0.291332662,-0.387169331,-0.375257611,-0.0648179799,-0.126783937,-0.126127303,-0.115670152,-0.0764094591,-0.0680368468,1,0,0,1,0,0,0,0,0,0,0,1,0
2.56283021,-0.2696428,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0409770608,-0.0524650775,-0.0452521257,-0.143940493,-0.118961513,-0.178240225,-0.215153024,-0.178866163,-0.211606279,-0.21231319,-0.183229372,0.28038758,0,0,1,0,0,0,0,0,0,0,1,0,0
2.56283021,-0.595101833,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.68283534,-0.611402214,-0.67840451,-0.572173595,-0.649208963,-0.51786983,0.00171584205,-0.256989509,0.071638681,-0.254315257,0.21675621,0.102012724,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.674276352,-1.46299255,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.657431185,-0.675563812,-0.651216984,-0.649406374,-0.650507689,-0.197764874,-0.249871612,-0.219046637,-0.255081236,-0.305496275,-0.269306242,0,0,0,1,0,0,0,0,0,0,1,0,0
1.48379469,-0.812074482,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.432314664,-0.371675074,-0.502754807,-0.472207457,-0.449327856,-0.395474881,0.0875094533,0.270907313,-0.0817123055,-0.262485862,0.0372830518,0.270599753,1,0,0,1,0,0,0,0,0,0,1,0,0
0.250611216,0.272788912,2.160496,2.09546876,2.14518738,2.28778529,-0.308621436,-0.316687822,0.693269849,0.783994675,0.849493086,0.923339069,0.933917761,0.99362123,-0.0400640182,-0.0616811402,-0.296801269,-0.0846473575,-0.0850493088,0.212885261,1,0,0,1,0,0,0,0,0,1,0,0,1
-0.751350343,0.70673424,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.27204141,0.311340749,0.349739909,0.412705034,0.510107994,0.543989003,-0.172890157,-0.135464311,-0.132090956,-0.129330397,-0.130866662,-0.125188798,1,0,1,0,0,0,0,0,0,1,0,0,1
-0.905498266,-0.703588128,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.278514743,-0.270554692,-0.206395388,-0.225315511,-0.175544053,-0.171993703,-0.341941625,-0.113589771,-0.296574086,-0.165715158,-0.314136118,-0.18037194,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.134758607,-0.812074482,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.647322178,-0.624595523,-0.634957135,-0.622226655,-0.663058519,-0.652724206,-0.221190572,-0.213587657,-0.169917524,-0.308062553,-0.314136118,-0.293382049,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4818331,-1.35450613,3.47527957,2.09546876,2.14518738,-0.339990377,-0.308621436,-0.316687822,-0.680839002,-0.68409878,-0.677928686,-0.658849299,-0.663058519,-0.652724206,-0.341941625,-0.256989509,-0.246933803,-0.308062553,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,1
0.250611216,1.4661386,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.682740271,-0.67763561,-0.664229691,-0.657730103,-0.663058519,-0.620819926,-0.28458488,-0.215757743,-0.242844447,-0.308062553,-0.189774707,-0.239942729,0,0,1,0,0,0,0,0,0,1,0,0,0
1.02135086,-0.161156461,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.678571045,-0.60011977,-0.567543745,-0.555805326,-0.537080169,-0.662362695,-0.00383870583,-0.191886723,-0.296801269,-0.288912684,-0.314136118,0.0778806433,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.674276352,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,2.47884989,-0.667000413,-0.673322141,-0.671208978,-0.662735403,-0.623664558,-0.637107909,-0.266049594,-0.236764252,-0.261132956,-0.155182719,-0.314136118,-0.259574652,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,-1.24601984,-0.469070911,-0.399186403,-0.38461417,2.28778529,-0.308621436,-0.316687822,-0.484885037,-0.41672051,-0.373623878,-0.360038966,-0.327478021,-0.314673066,-0.0400640182,-0.157165244,-0.296801269,-0.244229645,-0.183229372,-0.237130135,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,0.598247945,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0429190807,-0.0367286839,-0.121072374,-0.532613099,-0.517161131,-0.554055989,-0.341941625,-0.174265563,-0.268402934,-0.276146114,-0.294500113,-0.237130135,1,0,1,0,0,0,0,0,0,1,0,0,1
-0.134758607,1.57462502,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.580505788,-0.580126107,-0.548754513,-0.660372615,-0.539695442,-0.652724206,0.134421229,0.131804362,-0.252499878,0.170684308,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.828424275,1.7915976,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.0848333016,0.133955017,0.190889448,0.217436075,-0.204213634,-0.174176618,-0.209115475,-0.148484871,1.46389532,-0.245442465,-0.246391878,-0.233811274,1,0,0,0,1,0,0,0,0,1,0,0,1
-0.288906544,-0.378129125,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,2.47884989,0.00455857627,0.0180676989,0.0651472285,0.136993736,0.248709843,0.297200918,-0.341941625,-0.148484871,-0.183207944,-0.0399643108,-0.170138687,-0.293382049,0,0,0,1,0,0,0,0,0,1,0,0,1
0.635981023,0.381275237,-0.469070911,-0.399186403,-0.38461417,2.28778529,2.47802806,2.47884989,-0.527677417,-0.666507721,-0.0969189033,-0.0569384024,-0.312641561,-0.63282603,-0.236767456,1.46172416,-0.296403706,-0.232420549,-0.314136118,2.76762271,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,1.35765231,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.67786485,-0.66066277,-0.652160168,-0.659129083,-0.648320735,-0.634471595,-0.281566113,-0.179430395,-0.247956142,-0.250612944,-0.242988303,-0.117707297,0,0,0,1,0,0,0,0,0,0,1,0,0
0.790128946,-0.486615479,-0.469070911,-0.399186403,2.14518738,2.28778529,2.47802806,2.47884989,-0.408698052,-0.45752275,-0.434072435,-0.444118708,-0.434310466,-0.473724335,-0.239484355,-0.148484871,-0.296801269,-0.244229645,-0.314136118,-0.180878207,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,1.35765231,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.658675551,-0.215126038,-0.29369393,-0.255409509,-0.212454289,-0.183563203,1.70448661,-0.194534242,-0.242333278,-0.244612649,-0.248682737,-0.236398861,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.520128429,-0.920560837,-0.469070911,-0.399186403,-0.38461417,2.28778529,-0.308621436,-0.316687822,-0.693007171,-0.681457281,-0.663047254,-0.664476335,-0.646643043,-0.644630611,-0.281566113,-0.212198794,-0.296801269,-0.244357318,-0.314136118,-0.248380512,1,0,1,0,0,0,0,0,0,0,1,0,1
0.558907092,-0.161156461,-0.469070911,-0.399186403,-0.38461417,2.28778529,2.47802806,2.47884989,-0.550682843,-0.521887422,-0.480648965,-0.466238409,-0.430181921,-0.419470251,-0.251378328,-0.178866163,-0.296801269,-0.244229645,-0.314136118,-0.274987668,1,0,0,1,0,0,0,0,0,1,0,0,0
2.56283021,1.24916601,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.646290064,-0.686824501,-0.663998961,-0.568738282,-0.663223028,-0.61821723,-0.323889345,-0.206252739,0.0841907486,-0.308062553,-0.178974897,-0.22964862,0,0,1,0,0,0,0,0,0,1,0,0,0
0.250611216,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.664433658,-0.670048416,-0.653861761,-0.670289934,-0.644965291,-0.537516117,-0.251982093,-0.184551805,-0.288622558,-0.23784636,0.134939492,-0.230942428,0,0,0,1,0,0,0,0,0,0,1,0,0
2.17746043,-0.0526701175,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,2.76304317,1.83119571,2.38625908,0.135081768,0.56843406,-0.691563487,0.261813581,8.64056587,2.65662527,4.47276735,-0.281409442,5.90130472,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.905498266,1.68311131,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0696592182,-0.0284108724,0.0238772519,-0.0140358144,-0.336722046,-0.319576234,-0.231394038,-0.155298963,-0.205301851,-0.295295984,-0.314136118,-0.293382049,1,0,0,1,0,0,0,0,0,1,0,0,0
0.173537254,-0.161156461,2.160496,2.09546876,2.14518738,2.28778529,-0.308621436,-0.316687822,1.3992691,1.64303327,1.77348208,1.90472019,2.09458351,2.33694315,0.533503413,0.0902253762,-0.296801269,0.0813182294,0.543303072,-0.293382049,1,0,1,0,0,0,0,0,0,0,1,0,1
-0.0576846413,-1.02904713,0.845712543,2.09546876,-0.38461417,-0.339990377,2.47802806,-0.316687822,0.6673581,0.68402642,0.771783829,0.95005995,0.990582585,1.0536685,-0.341941625,0.0249923766,0.157628834,-0.308062553,-0.0523226187,-0.0795684904,0,0,1,0,0,0,0,0,0,0,1,0,0
1.48379469,0.055816222,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,2.78538322,2.76938009,2.37514114,0.0901739523,-0.346064746,-0.340246856,0.38310799,0.156630218,-0.17661953,0.285009056,0.91102016,0.794136405,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,-0.703588128,-0.469070911,-0.399186403,2.14518738,-0.339990377,-0.308621436,-0.316687822,-0.611971974,-0.564558327,-0.557968855,-0.537696123,-0.508607924,-0.487140954,-0.130627304,-0.256989509,-0.223987952,-0.244229645,-0.248682737,-0.124626286,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.288906544,0.272788912,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.63258326,1.81534684,-0.101994738,1.20034063,0.0627605468,1.47257185,0.316634566,-0.256989509,7.29447031,-0.0166014656,8.44620895,-0.0235978272,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.05964613,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.331478953,-0.297714025,-0.256519228,-0.257585734,-0.35932216,-0.151927575,-0.221190572,-0.170185789,-0.210072771,-0.20592989,-0.248682737,-0.237130135,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.288906544,1.24916601,2.160496,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.675569773,-0.669893861,-0.640465558,-0.652305067,-0.641692042,-0.630911767,-0.251317948,-0.144231483,-0.296801269,-0.225143597,-0.229112178,-0.220310807,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.905498266,1.35765231,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.114298537,-0.0658972189,-0.0222522598,0.0491366908,0.0833210573,0.160684109,-0.17892772,-0.170185789,-0.183207944,-0.308062553,-0.0654132962,-0.293382049,1,0,0,1,0,0,0,0,0,1,0,0,1
-0.905498266,1.4661386,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.220838085,-0.237508252,-0.227261096,-0.174858347,-0.110835992,-0.154933304,-0.244555905,-0.170185789,-0.211606279,-0.180396736,-0.206465319,-0.233530015,0,0,0,1,0,0,0,0,0,1,0,0,0
0.944276869,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,3.10425496,3.23436236,3.40583801,3.73280573,4.02952528,4.17506695,0.261813581,0.220430955,0.271165371,0.330266595,0.405851007,0.325389117,0,0,0,0,1,0,0,0,0,0,1,0,0
