f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,target
-0.207808852,-0.193234429,-0.176199302,-0.185137555,-0.149009675,-0.123948924,-0.0959814265,-0.0204347856,0.0157868732,0.00728285545,-0.00730675086,-0.0493719503,-0.086706236,-0.0999485478,-0.110106461,-0.117869519,-0.0862048194,-0.0879616812,-0.126192093,-0.182035118,-0.182066113,-0.198016748,-0.187619805,-0.163345158,-0.175339848,-0.17718327,-0.16092068,-0.158526972,-0.191100493,-0.249949738,-0.285907149,-0.329160511,-0.337122142,-0.385733008,-0.404469997,-0.422098428,-0.367368728,-0.316920847,-0.276592523,-0.250321418,-0.242161557,-0.210231677,-0.224134952,-0.217629269,-0.191795707,-0.163749218,-0.165445492,-0.147521257,-0.136476129,-0.161910683,-0.142215297,-0.156057924,-0.182096019,-0.213604972,-0.227776513,-0.280726463,-0.319122225,-0.280521423,-0.235308722,-0.155474275,-0.116449334,-0.018510893,0.0411606096,0.0827574804,0.0995656028,0.0864792019,0.0720040798,0.0715677366,0.0614106916,0.011412208,-0.0248613711,-0.0683252811,-0.0795007795,-0.108311698,-0.0990269706,-0.0590092428,-0.0646620765,-0.0230718367,-0.021783622,0.025458077,0.0257850904,0.0369536094,0.0229758024,-0.0328451917,-0.0279088728,-0.049200464,0.00908780657,0.0234567132,0.0389617644,0.0679151937,0.0468601845,0.0354007035,-0.017983133,-0.0471962504,-0.0907242149,-0.130378306,-0.119883232,-0.0927737355,-0.0660545379,-0.0452977456,-0.0284908358,-0.090347141,-0.103462659,-0.131077349,-0.160454288,-0.202091426,-0.19544813,-0.18832323,-0.179294601,-0.118160754,-0.0856023803,-0.0850002617,-0.0823688805,-0.0733033195,-0.0636622384,-0.0508364476,-0.0663259178,-0.0384913869,-0.0414374955,-0.084596768,-0.112749748,-0.152617872,-0.138527542,-0.122601233,-0.101821095,-0.123879403,-0.0928555802,-0.133668005,-0.0792779997,-0.0844627991,-0.143920913,-0.161079541,-0.183587477,-0.204331711,-0.225249827,-0.232130513,-0.268307954,-0.301127851,-0.295907795,-0.308497757,-0.312224388,-0.304744571,-0.285654545,-0.240533963,-0.198616013,-0.159467757,-0.145787895,-0.112528011,-0.0464977846,-0.0239011589,-0.00742397225,-0.064489305,-0.046126198,-0.105487391,-0.1111167,-0.108890407,-0.136645004,-0.169007659,-0.196917102,-0.188876554,-0.2245031,-0.177403942,-0.187271029,-0.168953419,-0.184217438,-0.16861634,-0.20530197,-0.267988652,-0.317735046,-0.375664622,-0.387419403,-0.403766721,-0.375726461,-0.380471885,-0.377219766,-0.382421494,-0.347322017,-0.308181554,0
0.0638871491,0.0596867912,0.0561820455,0.0256902594,0.018694263,0.0372127034,0.046461802,0.0597531646,0.0898456946,0.13817589,0.192106202,0.205000281,0.198019519,0.166011482,0.118442245,0.107075252,0.114224836,0.146515518,0.113702595,0.0890011266,0.0144659327,-0.033291921,-0.0609949194,-0.0308223013,-0.00534941955,-0.0113093425,-0.00131580606,0.0113761202,-0.0218054168,-0.0430000201,-0.0407567807,-0.078254886,-0.0619961284,0.0141485864,0.0992181972,0.107691184,0.105366252,0.092138201,0.0661306828,0.0657629967,0.111441255,0.137769341,0.144140273,0.175719813,0.210650787,0.193938017,0.149916083,0.126555532,0.0761651173,0.042593319,0.0540975183,0.0782809928,0.0807550922,0.106682144,0.115542792,0.115764104,0.0906989947,0.0747981593,0.0955754369,0.125883088,0.162315264,0.173951358,0.20801051,0.169982404,0.180004075,0.141791597,0.146119922,0.133873105,0.117276378,0.109485455,0.102293976,0.0702501461,0.0300306659,-0.0155145992,-0.043246083,-0.0163031258,0.00787087623,0.0253243633,0.0207542591,0.0073558148,-0.0453334004,-0.0858150125,-0.0961825475,-0.137621805,-0.172456384,-0.155464381,-0.1565281,-0.166014642,-0.194579035,-0.191049352,-0.167684019,-0.124021098,-0.0865032002,-0.0722922236,-0.0721828565,-0.0455699861,-0.00117112079,0.0376546122,0.0883182958,0.142203048,0.157081082,0.154879943,0.138685301,0.145525545,0.10391482,0.0928450674,0.133921281,0.140896499,0.140410677,0.130779937,0.163553655,0.187342003,0.233603597,0.252916187,0.263002306,0.277375907,0.251426071,0.276634455,0.254669845,0.285954356,0.335647583,0.352724582,0.291944623,0.242319003,0.191714287,0.193160594,0.19578445,0.197946817,0.181606174,0.149268031,0.142312482,0.11620824,0.0786121041,0.0857863948,0.115672037,0.116882846,0.0966232792,0.0871303305,0.0552402139,0.0296457168,0.0138702346,0.0471928045,0.0787106827,0.0929526687,0.140117228,0.162328169,0.178070471,0.189261198,0.234718889,0.273441255,0.297126621,0.299011767,0.306996554,0.2975775,0.323035955,0.346016735,0.325966001,0.290545613,0.287091553,0.262368023,0.26139468,0.250796944,0.274309933,0.22026819,0.173443049,0.112839632,0.093987219,0.128154725,0.154318273,0.195233375,0.184353814,0.189514741,0.24721013,0.271218687,0.262084603,0.200773284,0.113121845,0.0739793926,0
0.420110792,0.445090562,0.380292863,0.323329538,0.26093328,0.192175806,0.157939106,0.146109417,0.200933933,0.131942883,0.10486304,0.0809162632,0.064743638,-0.0408463217,-0.145267799,-0.141547918,-0.116572946,-0.020086702,0.0460399911,0.0766812935,0.00832430646,-0.0210900828,-0.00672711106,-0.0488936007,-0.114628986,-0.17103979,-0.234584466,-0.340565979,-0.41481185,-0.481246471,-0.524928749,-0.518869638,-0.465514302,-0.428797185,-0.466653734,-0.422098428,-0.33667165,-0.292858571,-0.246529102,-0.201693043,-0.155311748,-0.102667727,-0.0399973392,-0.0303201824,-0.0698422268,-0.1279805,-0.118725255,-0.0775442123,-0.0301555078,0.0365784951,0.0111540891,-0.0512220897,-0.114855036,-0.0927419066,-0.0410589986,-0.00623299088,0.0658613443,0.0747981593,0.00979065429,0.000170219908,0.0199673846,0.0356191136,0.065879114,0.145061001,0.217129514,0.240124762,0.214059442,0.189947918,0.104861781,0.0236713644,-0.0490814373,-0.0984503701,-0.0916709453,-0.00314165256,0.111700818,0.12401697,0.134803548,0.170512959,0.251674175,0.278889745,0.262846708,0.270798624,0.201713338,0.1890347,0.210908756,0.18833065,0.125632346,0.121248379,0.137294739,0.172734171,0.212365717,0.243875369,0.256097138,0.21631147,0.162674353,0.0877002329,0.0641205385,0.102868788,0.141755044,0.130484238,0.0352995098,0.0147501808,0.00284620165,0.0252634119,0.0738728791,0.147017077,0.176617324,0.134799838,0.0981854498,0.0537268631,0.0389756374,0.0420928001,0.0291508175,0.025178045,0.0149792265,0.0646456778,0.0333609805,-0.0321888737,-0.0540378094,-0.0270974524,0.00422346778,-0.0118895927,-0.0216851011,-0.0448313467,-0.0479064323,-0.0324255563,0.0483938009,0.068985492,0.113279365,0.130316883,0.123230249,0.135114223,0.153526261,0.19689545,0.170463055,0.171040088,0.234220296,0.254380018,0.233790055,0.183886603,0.215455994,0.255969226,0.299719095,0.277561337,0.193601415,0.0669812262,-0.0378351063,-0.0642417371,-0.130264461,-0.107157037,-0.0492250323,-0.00996414386,-0.0278612264,-0.105487391,-0.164642379,-0.27050215,-0.322890997,-0.342086166,-0.35628581,-0.388127416,-0.376712024,-0.332032055,-0.313156754,-0.258773774,-0.208061472,-0.156639487,-0.0915720835,0.014113456,0.0211750381,0.0312520452,-0.00222481275,-0.029999407,-0.0197626948,-0.0217431225,0.0611603819,0.077995427,0.0701470822,0.086111486,0
-0.0629043207,-0.0968834907,-0.145622805,-0.0921252891,-0.10553088,-0.136345968,-0.188879177,-0.174642384,-0.17553176,-0.2358042,-0.350047767,-0.427828193,-0.401721954,-0.377729028,-0.344515383,-0.37833187,-0.377738863,-0.427336574,-0.38454023,-0.42843172,-0.446156025,-0.466457188,-0.477048129,-0.464533478,-0.484965295,-0.459783286,-0.449437171,-0.389109731,-0.354349315,-0.335164309,-0.402353555,-0.494391054,-0.563336909,-0.625661969,-0.659423292,-0.72127372,-0.748012483,-0.786135674,-0.841785192,-0.912882984,-0.930756509,-0.925215602,-0.827344418,-0.723363817,-0.551558495,-0.384323031,-0.241365865,-0.130026996,-0.118756033,-0.0716883242,-0.0317893401,0.00427923258,0.0624166392,0.124811605,0.163727954,0.170662805,0.165211946,0.168303326,0.181360215,0.245609626,0.251282692,0.282211363,0.25126791,0.263437659,0.198566794,0.0926250219,0.0225935169,-0.0966567472,-0.193088546,-0.215382174,-0.297337115,-0.315351039,-0.371584654,-0.39288947,-0.322150499,-0.235934585,-0.143239439,-0.0956661403,-0.0947057009,-0.203837246,-0.229056165,-0.220275894,-0.245130494,-0.279378414,-0.310719222,-0.305484027,-0.21786733,-0.0926708877,-0.0102047175,0.0185886137,0.0100811785,-0.0504418053,-0.161252365,-0.153854132,-0.140167832,-0.087974146,-0.0486559644,-0.00977387745,0.0408189669,0.0836090446,0.104888976,0.119847499,0.12687321,0.121473111,0.200049043,0.231284648,0.243711084,0.214056447,0.230893299,0.195978686,0.211011946,0.120769456,0.103497282,0.0682636425,0.129916757,0.113269731,0.0520522743,-0.025886355,-0.0225370284,-0.0143198287,0.036716029,0.0904582515,0.193550974,0.188478306,0.149780661,0.0407375209,-0.00687769661,0.0198573731,0.100856312,0.168219179,0.193198413,0.0910002589,-0.0524876863,-0.185813531,-0.261777163,-0.334427536,-0.370010078,-0.402672291,-0.480409294,-0.611047208,-0.786543846,-0.92510879,-1.00841177,-0.96110332,-0.870139778,-0.749426961,-0.667559683,-0.68592751,-0.638847828,-0.582904935,-0.503065109,-0.427990377,-0.399248958,-0.322059572,-0.218168035,-0.150789753,-0.100597389,-0.0556113981,-0.0139382174,0.0103742937,0.0155186942,-0.00493413629,-0.0733744279,-0.0791330487,-0.0411532447,-0.0189057179,0.0341293775,0.0501264893,0.045382902,-0.035555169,-0.0925047919,-0.130857259,-0.108753636,-0.0695736259,-0.0484346524,-0.0263657421,-0.0956126973,-0.0534075834,0
0.383884668,0.372827351,0.392523468,0.317128718,0.242299512,0.161183193,0.176518664,0.23246567,0.182419226,0.163107887,0.0674731061,-0.0369635485,-0.147286192,-0.218153,-0.209730253,-0.171145901,-0.0376158133,-0.020086702,-0.101587512,-0.169715285,-0.231199116,-0.179713979,-0.121292487,-0.0970837325,-0.0842735469,-0.121891961,-0.0504249968,0.144871399,0.310738474,0.44394049,0.504702806,0.429676026,0.310952485,0.0941249058,-0.0189308897,-0.0481292866,0.0439720936,0.110184923,0.0541053042,-0.0801221132,-0.310400695,-0.475977927,-0.662255526,-0.63595289,-0.496679425,-0.306824118,-0.229685813,-0.252486855,-0.284143656,-0.366414666,-0.350797653,-0.291727811,-0.255449831,-0.292165965,-0.275961697,-0.207528204,-0.132839844,-0.0436417013,0.0526830442,0.125883088,0.245351523,0.426558048,0.609686196,0.730714023,0.798761487,0.701061428,0.485817552,0.177486852,-0.0813571736,-0.331844151,-0.521372736,-0.616601944,-0.572392285,-0.460940659,-0.353139877,-0.077311866,0.0985370651,0.194711059,0.0632921383,-0.0891895816,-0.329807371,-0.553505003,-0.811132669,-1.13608134,-1.45453,-1.62440681,-1.48758936,-1.27839482,-0.88905561,-0.536335409,-0.222852528,-0.0565734133,0.050536938,0.0155436825,-0.226694182,-0.493842542,-0.707508147,-0.744915485,-0.689483285,-0.619518936,-0.527215362,-0.563285112,-0.664537191,-0.672256947,-0.659150541,-0.593333721,-0.585811853,-0.566316247,-0.541225076,-0.485644609,-0.465268701,-0.551008165,-0.745291531,-0.885774553,-0.922669053,-1.02331746,-1.09434712,-1.12882686,-1.03056204,-0.883198321,-0.600138128,-0.344520092,-0.181574762,-0.13456583,-0.191678867,-0.258011699,-0.449049652,-0.434577763,-0.365008295,-0.172901496,0.0278191194,0.198134169,0.347054511,0.388249964,0.4626818,0.532088399,0.688888729,0.815861046,0.900376081,0.830511868,0.630485535,0.43492043,0.216094285,-0.00232922798,-0.103533,-0.0283657145,0.19006522,0.515193522,0.827068925,1.08221269,1.3003521,1.43192339,1.57945621,1.59099472,1.58386278,1.5191983,1.25719595,0.947050333,0.641244233,0.50850141,0.407749414,0.429214001,0.586026907,0.735238314,0.900686026,1.00511491,1.06966996,1.10050666,1.20130837,1.2823689,1.34595621,1.24555576,1.07185948,0.875078797,0.572603881,0.323551118,0.125400349,0.049715206,0
0.00351025979,-0.0366641507,-0.0600086264,-0.110727742,-0.167643443,-0.179735646,-0.269390583,-0.322681665,-0.391536653,-0.416561246,-0.387437701,-0.347173572,-0.322968036,-0.289075673,-0.244891584,-0.295457482,-0.256266356,-0.285416186,-0.261517316,-0.237474352,-0.182066113,-0.161411226,-0.115262724,-0.109131262,-0.0842735469,-0.0543136932,-0.0135931037,0.0295800213,0.056795869,0.0848218575,0.130848467,0.135932848,0.127535135,0.106428951,0.111654937,0.0702942759,0.0439720936,0.0379980281,0.0300545525,0.0353702679,0.0556092337,0.0808237195,0.0425471067,0.057090722,0.0704042763,0.0508631244,0.021435447,-0.00756715611,-0.00062200136,-0.083717972,-0.0931370929,-0.131390661,-0.139306307,-0.183389202,-0.197660789,-0.189228639,-0.182515144,-0.112212151,-0.0882490948,-0.0956110135,-0.0927246884,-0.096698679,-0.0947911665,-0.066770941,-0.0860616267,-0.0733121783,-0.0329933651,-0.0530429929,-0.0813571736,-0.105049774,-0.133851662,-0.146650523,-0.128181428,-0.0835658014,-0.105224848,-0.046807494,-0.0465288386,-0.0291213617,-0.021783622,0.00132172753,-0.00977415405,-0.0331998914,0.00510205003,-0.00202853954,-0.0656169206,-0.124210291,-0.150394186,-0.172126621,-0.188433215,-0.166386068,-0.192203358,-0.197600394,-0.242230639,-0.254238039,-0.201972365,-0.184897944,-0.0902052,-0.0216310006,-0.0185552016,0.0484526493,0.081692487,0.0672988445,0.0205643456,-0.10101182,-0.208521396,-0.268301666,-0.274740756,-0.224903196,-0.18532677,-0.112233594,-0.0322117992,-0.030531805,-0.00802241452,-0.0363728069,0.00288053951,-0.00221239449,0.0333609805,0.0308362972,0.0530648455,0.0815123543,0.108199656,0.154425651,0.168952569,0.20044291,0.203695327,0.211451367,0.158936784,0.130395651,0.063587144,0.022927044,-0.00398459006,0.00277232984,-0.027516298,-0.0438408442,-0.0730525702,-0.117798544,-0.124728449,-0.151797786,-0.147116274,-0.0949334577,-0.0809936523,-0.0303527191,0.00703227473,0.00362589047,0.00343539077,0.0252669398,-0.0258403514,-0.118563794,-0.148214459,-0.220147163,-0.252258748,-0.276531607,-0.301835775,-0.304011911,-0.295482904,-0.240574047,-0.208740219,-0.186912328,-0.191014558,-0.177155912,-0.189377964,-0.224981815,-0.223238379,-0.222845644,-0.184217438,-0.186581612,-0.12748678,-0.0939256474,-0.0938123092,-0.078068845,-0.0503741354,-0.0537306666,-0.0434936136,0.0260873791,-0.00581436045,-0.0140879573,-0.0526379421,-0.0837378129,0
-0.159507349,-0.0848396271,-0.023316836,0.0504935309,0.130496889,0.18597728,0.238450497,0.226297364,0.244134918,0.200505897,0.10486304,0.0498952605,-0.0140102981,-0.0763076544,-0.186289355,-0.295457482,-0.426327854,-0.482870668,-0.495260864,-0.477711022,-0.483005792,-0.576273739,-0.615732491,-0.693436563,-0.746021986,-0.797674596,-0.817756116,-0.850275218,-0.886419535,-0.949926674,-0.978456914,-1.00844157,-1.00353849,-0.957871258,-0.964123547,-0.970586479,-0.932194948,-0.936525047,-0.889886737,-0.882490218,-0.862517357,-0.849288106,-0.801946104,-0.723363817,-0.691805005,-0.70028007,-0.696888149,-0.666517735,-0.656265855,-0.655126214,-0.632997334,-0.60006851,-0.603880346,-0.582237303,-0.510864377,-0.46372211,-0.393635184,-0.286755115,-0.204671293,-0.131528974,-0.0808623657,-0.00648200279,-0.00827640016,0.0453753769,0.0933780298,0.098770842,0.115238324,0.0154929059,0.0241669025,0.011412208,-0.000641305232,0.0099999588,-0.000394736533,-0.0278875455,-0.0680375919,-0.0895136148,-0.106972963,-0.131963283,-0.149397269,-0.149530455,-0.116451889,-0.00981539022,0.0527653918,0.108911403,0.160631359,0.157076553,0.205373332,0.249599934,0.266356766,0.289884806,0.206235871,0.164164469,0.162660688,0.172393516,0.137952551,0.130104393,0.0997341722,0.0554402955,0.0348815471,0.0543120503,0.0526968762,0.0731375813,0.0737187788,0.0252634119,-0.00423617521,-0.0335562862,-0.0429622903,-0.102969967,-0.0707154498,0.0240910668,0.127959937,0.181289956,0.202625901,0.209830597,0.196459532,0.174049795,0.120587021,0.0875589475,-0.0036365597,-0.0526527017,-0.0217705797,0.0136973672,0.0705589354,0.128655314,0.155771181,0.17486982,0.134371683,0.136536658,0.0946447775,0.105048686,0.135951743,0.154020205,0.134797722,0.104304574,0.0852325857,0.0506906584,0.0547459275,0.0453179106,0.0492885523,0.0237133764,0.0138702346,-0.0303527191,-0.0467265286,-0.0201945826,0.03909152,0.0431444906,0.0641203076,0.0745812953,0.0612022206,0.0474610217,0.0403486677,0.0506193675,0.0147570372,-0.00923308916,-0.105169408,-0.180717841,-0.256803691,-0.282403916,-0.309065461,-0.329524219,-0.341586888,-0.308243096,-0.25321117,-0.216857612,-0.208061472,-0.180593193,-0.103543654,-0.0279017501,0.0514348671,0.0798391104,0.0760178342,0.112388149,0.146353722,0.139684826,0.134223744,0.077995427,0.0210330747,-0.05947363,0
-0.0629043207,-0.0487080216,0.0867585391,0.267522156,0.422425956,0.545491695,0.467598319,0.331158549,0.133046672,-0.0176491495,-0.131939843,-0.167251766,-0.116996214,-0.135409892,-0.115966678,-0.129708707,-0.128720194,-0.143495753,-0.18155241,-0.169715285,-0.182066113,-0.191915825,-0.272036403,-0.398272038,-0.5274629,-0.515074611,-0.3757734,-0.152458996,0.0628421232,0.236990765,0.314711243,0.301163375,0.298724651,0.204861343,0.0121609746,-0.260045141,-0.447181135,-0.443247914,-0.306655973,-0.031493742,0.1052377,0.118787467,0.0234983899,-0.0490510911,-0.0942329243,-0.133941948,-0.101205163,-0.100869894,-0.112849332,-0.131836563,-0.0870023221,-0.0388884619,0.0379653759,0.161070526,0.151681662,0.0364659913,-0.0955833718,-0.168315247,-0.17403388,-0.0596930496,0.114865966,0.185980245,0.065879114,-0.197608322,-0.376877606,-0.399040759,-0.218282983,0.00926236995,0.197971255,0.29337281,0.326329589,0.371501058,0.340369761,0.287622601,0.18607533,0.0569073595,-0.0767509043,-0.180359483,-0.137243584,-0.0590191483,0.0791239589,0.247414112,0.350661278,0.361607939,0.280040175,0.207083106,0.0888288021,0.078464523,0.118857302,0.148070887,0.0836391896,0.06605874,0.0567660332,0.0594616346,0.014343488,-0.015281301,-0.00710672606,0.0435831733,0.1239428,0.130484238,0.00630389806,-0.189605728,-0.327892482,-0.365588486,-0.340705931,-0.190053195,-0.122254923,-0.0663899928,-0.0224580485,0.0359453857,0.104230791,0.102613308,0.128279433,0.0928839818,0.0754726604,-0.00221239449,-0.128630236,-0.29689458,-0.444647491,-0.480703145,-0.450672358,-0.370107025,-0.236921176,-0.0807251409,0.0539323725,0.144385219,0.171219349,0.130395651,0.0697986707,0.022927044,0.0532620884,0.0342823043,-0.00254491018,-0.105568103,-0.194810376,-0.22009556,-0.112763487,0.099076733,0.239741713,0.349992186,0.375538796,0.351409853,0.210121095,0.0214912463,-0.0857049376,-0.225018784,-0.211759046,-0.124599576,-0.0524811186,-0.0595822483,-0.0611681938,-0.00390579272,0.0756402686,0.261482149,0.453876466,0.573470294,0.506204069,0.32635498,0.0391846821,-0.259200394,-0.441108137,-0.474765688,-0.403075099,-0.288713902,-0.160373405,-0.132685795,-0.121500999,-0.129938677,-0.0272406861,0.140572935,0.250559121,0.302238226,0.259075582,0.229367003,0.219464317,0.243745521,0.143818095,0.00118683523,0
0.184640929,0.107862264,0.0439514481,-0.0301171038,-0.11795339,-0.210728258,-0.269390583,-0.341186583,-0.311306268,-0.335532218,-0.244109631,-0.142434955,-0.0624742582,-0.0349360965,-0.0163428877,-0.0409147255,-0.0801311955,-0.0756207779,-0.0400760546,0.0212420635,0.0820238218,0.11923106,0.119897775,0.0715817213,0.0492903627,0.0624123998,0.0171001405,-0.0553715229,-0.160869226,-0.262123257,-0.292035908,-0.298562258,-0.233185649,-0.207324296,-0.242792308,-0.241346672,-0.275277495,-0.29887414,-0.318681359,-0.347578138,-0.360029161,-0.374741256,-0.357475996,-0.367476523,-0.380823612,-0.402207375,-0.41656673,-0.427429467,-0.41409111,-0.348370194,-0.271045595,-0.174558356,-0.102629408,-0.0443966798,0.019172458,0.0303661376,0.034814287,0.0436297767,0.0588105284,0.173773706,0.257213861,0.336341381,0.393399298,0.425426811,0.464632481,0.461374372,0.50434649,0.563780129,0.632482171,0.64888835,0.677520514,0.72697717,0.74807018,0.776353955,0.756279945,0.703599989,0.636489809,0.587930202,0.506901443,0.429741949,0.351744831,0.276644737,0.207671255,0.108911403,0.0160838477,-0.0992070138,-0.254670858,-0.349373996,-0.385099143,-0.339029104,-0.222852528,-0.0933630615,0.00693325605,0.0594616346,0.0514262058,0.0392383337,0.0285069067,0.0435831733,0.0526937991,0.0308744498,-0.040089082,-0.090347141,-0.0975566134,-0.137090459,-0.0823452324,-0.0756900758,-0.0673600212,-0.0541966707,-0.0164258741,-0.0114718881,-0.0737378076,-0.115260512,-0.131933182,-0.190249935,-0.166501075,-0.172396585,-0.20962584,-0.252776951,-0.274543285,-0.289038748,-0.275212556,-0.254965723,-0.156976357,-0.146530434,-0.149745241,-0.178751707,-0.19111602,-0.188937142,-0.153816342,-0.122365095,-0.118477948,-0.104361586,-0.0774590746,-0.0438408442,0.0304415692,0.122900315,0.216272861,0.266326398,0.299258322,0.37372154,0.399254769,0.417025298,0.395290315,0.366888106,0.336225927,0.317266941,0.26803112,0.225475892,0.198818892,0.202079073,0.237410814,0.23842825,0.264378309,0.249450356,0.245721087,0.232289955,0.229839042,0.230863377,0.216261029,0.20962514,0.20870696,0.197271839,0.118451424,0.082543619,0.0423008688,-0.048847843,-0.14544414,-0.249982134,-0.354046822,-0.375664622,-0.309176743,-0.130857259,0.0751609728,0.181536511,0.243818775,0.292856663,0.36483115,0.401545912,0
-0.0266781859,-0.199256375,-0.255698174,-0.203740016,-0.279446065,-0.278912038,-0.244617835,-0.341186583,-0.317477822,-0.179707184,-0.0758549571,-0.173455968,-0.365373999,-0.442741483,-0.461719841,-0.473045468,-0.383812487,-0.22371164,-0.0400760546,0.125960618,0.0943070725,-0.124805711,-0.392631531,-0.524771154,-0.61245811,-0.803818107,-0.787062883,-0.595420599,-0.378534317,-0.23777622,-0.0836580917,0.025779156,-0.0314265676,-0.0473716594,-0.130861595,-0.260045141,-0.299835175,-0.220671669,-0.174376845,-0.244242862,-0.310400695,-0.425359577,-0.535264015,-0.717120171,-0.807660818,-0.938738227,-1.01808977,-0.847291768,-0.626732349,-0.504755616,-0.577784359,-0.729571581,-1.01343906,-1.23489785,-1.13727152,-0.927311063,-0.834503472,-0.623373687,-0.296583563,-0.119556323,0.025898546,0.101778008,-0.00827640016,-0.334676057,-0.624380589,-0.755498469,-0.897678196,-1.06862044,-1.01245189,-0.779303372,-0.563757837,-0.237025797,0.0361157469,0.00923129357,-0.229182363,-0.467767775,-0.638881266,-0.882104397,-1.08523071,-1.12705266,-1.02321267,-0.81073451,-0.394078434,-0.0205185302,0.122923315,0.219584733,0.236042947,0.0723525435,-0.108537681,-0.246541753,-0.443526566,-0.761708319,-0.796620309,-0.674595594,-0.548077703,-0.42720744,-0.173303679,-0.00977387745,-0.101679035,-0.291392535,-0.399634659,-0.621672511,-0.871248901,-0.894741833,-0.845410585,-0.683620393,-0.347933978,0.0860265493,0.297247201,0.201905847,-0.00848265365,-0.448123276,-0.825833499,-0.935015261,-0.892422318,-0.883523345,-0.845129848,-0.662440538,-0.608451545,-0.659589887,-0.548150063,-0.286949426,-0.212322772,-0.200371116,-0.125783175,-0.0872978643,-0.0744317472,-0.139809027,-0.178662449,-0.368730038,-0.46831876,-0.312327415,-0.146130398,-0.0932226479,-0.115667798,-0.190008208,-0.435817361,-0.71327883,-0.730379045,-0.729694009,-0.667963982,-0.51948601,-0.363306165,-0.359636337,-0.394724727,-0.368039191,-0.487638384,-0.69799906,-0.746547818,-0.672107637,-0.604581952,-0.434048712,-0.23486422,-0.249868855,-0.337113976,-0.348315209,-0.388978273,-0.437577754,-0.291357815,-0.0540892184,0.0799147859,0.0783271492,0.052511286,-0.150989339,-0.50611186,-0.737516701,-0.720079362,-0.63412118,-0.559813678,-0.497132272,-0.525848687,-0.558019936,-0.53591013,-0.5418998,-0.645118713,-0.640254974,-0.500803292,-0.380974084,0
0.21482937,0.228300944,0.215179801,0.211714804,0.180186942,0.148786142,0.213677764,0.405178189,0.663801551,0.886136055,1.03961122,1.08599675,0.973442852,0.987532437,0.903712153,0.829266369,0.745881915,0.714197159,0.691910326,0.600274026,0.518079281,0.3876715,0.276671439,0.282413542,0.304276019,0.320438504,0.3117553,0.284434646,0.195859686,0.145689428,0.0695608854,0.135932848,0.207015991,0.266381592,0.385263354,0.475427508,0.52284652,0.49518168,0.601259887,0.710088909,0.905496716,1.04257202,1.09022665,1.03734159,0.887492597,0.682777286,0.401037335,0.254846781,0.259272873,0.3192752,0.342431962,0.306453109,0.251913965,0.221502051,0.260098279,0.329259038,0.426007271,0.517389238,0.598029137,0.658666193,0.630877018,0.619020283,0.615865827,0.587415934,0.538883388,0.504395127,0.467288584,0.401786149,0.334531814,0.336279839,0.374769717,0.377526075,0.462071389,0.51652211,0.582739413,0.581582487,0.473290652,0.327800602,0.178752109,0.14613983,0.120609745,0.177260607,0.154049993,0.164381385,0.135492668,0.11332082,0.260578632,0.426847339,0.598230541,0.659834146,0.58015579,0.45848164,0.33084631,0.21631147,0.193576619,0.117988914,0.0819273591,0.0495117344,-0.054179702,-0.0804541409,-0.0226917136,0.00307270046,0.0619066805,0.175591066,0.440384597,0.628546059,0.82315731,0.896882534,0.882368147,0.800548911,0.697459459,0.586777329,0.363709897,0.209830597,0.129916757,0.058567673,-0.0351737663,-0.20235683,-0.186341092,-0.0718191415,0.147190735,0.346327841,0.421086252,0.37392956,0.275581539,0.156579062,-0.0375840813,-0.145950034,-0.191085503,-0.210803792,-0.194806859,-0.0917575955,0.00369793689,0.0487500392,0.146111488,0.261302173,0.485484421,0.702370226,0.864666164,0.883902967,0.772781312,0.554221213,0.449049115,0.396663696,0.431308955,0.460287362,0.369986534,0.189261198,0.103085555,0.142610595,0.309069782,0.468645602,0.708825886,0.863071561,0.965343952,0.98647809,0.94478333,0.827685833,0.658951879,0.537802994,0.372624278,0.232955247,0.0884786323,0.0765555948,0.0959499404,0.118828051,0.16581662,0.188176453,0.263253659,0.353141338,0.527417719,0.652274311,0.793021202,0.839205921,0.803971171,0.636634648,0.487616181,0.401545912,0
